stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_timezone,platform_code,vehicle_type
NSR:Quay:732,,Voss stasjon,,60.62914,6.409433,,,0,NSR:StopPlace:440,2,,2,100
NSR:Quay:974,,Stavanger stasjon,,58.9664,5.732441,,,0,NSR:StopPlace:596,2,,2,100
NSR:Quay:84314,,Røklandsenteret,,66.98147,15.315283,,,0,NSR:StopPlace:49216,2,,,700
NSR:Quay:100307,,Göteborg Centralstation,,57.709293,11.975414,,,0,NSR:StopPlace:374,2,,5,100
NSR:Quay:733,,Voss stasjon,,60.62918,6.409409,,,0,NSR:StopPlace:440,2,,3,100
NSR:Quay:100306,,Göteborg Centralstation,,57.709335,11.975379,,,0,NSR:StopPlace:374,2,,6,100
NSR:Quay:8109,,Lillestrøm bussterminal,,59.95392,11.043247,,,0,NSR:StopPlace:4489,2,,1,700
NSR:Quay:734,,Voss stasjon,,60.62908,6.409817,,,0,NSR:StopPlace:440,2,,1,100
NSR:Quay:100309,,Göteborg Centralstation,,57.70917,11.975508,,,0,NSR:StopPlace:374,2,,3,100
NSR:Quay:735,,Voss stasjon,,60.629433,6.412698,,,0,NSR:StopPlace:440,2,,,100
NSR:Quay:100308,,Göteborg Centralstation,,57.709213,11.97547,,,0,NSR:StopPlace:374,2,,4,100
NSR:Quay:8103,,Lillestrøm bussterminal,,59.95411,11.042008,,,0,NSR:StopPlace:4489,2,,13,700
NSR:Quay:978,,Stavanger,,58.966625,5.732917,,,0,NSR:StopPlace:600,2,,,700
NSR:Quay:736,,Auli stasjon,,60.03901,11.351679,,,0,NSR:StopPlace:441,2,,1,100
NSR:Quay:100303,,Göteborg Centralstation,,57.709488,11.97429,,,0,NSR:StopPlace:374,2,,10,100
NSR:Quay:8104,,Lillestrøm bussterminal,,59.954124,11.041903,,,0,NSR:StopPlace:4489,2,,14,700
NSR:Quay:979,,Berkåk stasjon,,62.822964,10.014558,,,0,NSR:StopPlace:602,2,,1,100
NSR:Quay:737,,Ljosanbotn,,60.70949,6.901563,,,0,NSR:StopPlace:442,2,,,700
NSR:Quay:100302,,Göteborg Centralstation,,57.709595,11.974223,,,0,NSR:StopPlace:374,2,,11,100
NSR:Quay:8105,,Lillestrøm bussterminal,,59.954044,11.042424,,,0,NSR:StopPlace:4489,2,,9,700
NSR:Quay:738,,Voss stasjon,,60.628952,6.411315,,,0,NSR:StopPlace:443,2,,,700
NSR:Quay:100305,,Göteborg Centralstation,,57.70929,11.974419,,,0,NSR:StopPlace:374,2,,7,100
NSR:Quay:7259,,Sandvika bussterminal,,59.89259,10.523902,,,0,NSR:StopPlace:4030,2,,3,700
NSR:Quay:739,,Auli,,60.0389,11.351986,,,0,NSR:StopPlace:444,2,,,700
NSR:Quay:100304,,Göteborg Centralstation,,57.70933,11.974395,,,0,NSR:StopPlace:374,2,,8,100
NSR:Quay:8100,,Lillestrøm bussterminal,,59.953995,11.042738,,,0,NSR:StopPlace:4489,2,,6,700
NSR:Quay:8102,,Lillestrøm bussterminal,,59.95414,11.041799,,,0,NSR:StopPlace:4489,2,,15,700
NSR:Quay:990,,Sandvika stasjon,,59.89286,10.525817,,,0,NSR:StopPlace:610,2,,3,100
NSR:Quay:991,,Sandvika stasjon,,59.893,10.525611,,,0,NSR:StopPlace:610,2,,1,100
NSR:Quay:750,,Lillestrøm stasjon,,59.953003,11.04483,,,0,NSR:StopPlace:451,2,,8,100
NSR:Quay:992,,Sandvika stasjon,,59.892944,10.525696,,,0,NSR:StopPlace:610,2,,2,100
NSR:Quay:993,,Sandvika stasjon,,59.8928,10.525884,,,0,NSR:StopPlace:610,2,,4,100
NSR:Quay:102970,,Skien stasjon,,59.218315,9.603204,,,0,NSR:StopPlace:19974,2,,,700
NSR:Quay:995,,Kristiansand stasjon,,58.145573,7.986889,,,0,NSR:StopPlace:609,2,,2,100
NSR:Quay:511,,Ogna,,58.519585,5.803791,,,0,NSR:StopPlace:310,2,,,700
NSR:Quay:985,,Støren stasjon,,63.051746,10.285498,,,0,NSR:StopPlace:603,2,,3,100
NSR:Quay:743,,Auma stasjon,,62.220577,10.658771,,,0,NSR:StopPlace:447,2,,,100
NSR:Quay:501,,Høvik stasjon,,59.90102,10.582758,,,0,NSR:StopPlace:303,2,,,100
NSR:Quay:504,,Nyland stasjon,,59.9439,10.871696,,,0,NSR:StopPlace:305,2,,1,100
NSR:Quay:747,,Lillestrøm stasjon,,59.953156,11.044714,,,0,NSR:StopPlace:451,2,,6,100
NSR:Quay:989,,Bråstad stasjon,,58.462765,8.689638,,,0,NSR:StopPlace:608,2,,1,100
NSR:Quay:505,,Nyland stasjon,,59.94398,10.871594,,,0,NSR:StopPlace:305,2,,2,100
NSR:Quay:749,,Lillestrøm stasjon,,59.95309,11.044765,,,0,NSR:StopPlace:451,2,,7,100
NSR:Quay:507,,Ogna stasjon,,58.51974,5.803152,,,0,NSR:StopPlace:309,2,,2,100
NSR:Quay:508,,Ogna stasjon,,58.51977,5.803227,,,0,NSR:StopPlace:309,2,,1,100
NSR:Quay:1138,,Spikkestad,,59.745926,10.340166,,,0,NSR:StopPlace:696,2,,,700
NSR:Quay:1137,,Tuen stasjon,,59.942993,11.102446,,,0,NSR:StopPlace:695,2,,1,100
NSR:Quay:5736,,Asker stasjon,,59.832798,10.433098,,,0,NSR:StopPlace:3247,2,,7,700
NSR:Quay:5735,,Asker stasjon,,59.833805,10.434431,,,0,NSR:StopPlace:3247,2,,1,700
NSR:Quay:5730,,Asker stasjon,,59.833378,10.433852,,,0,NSR:StopPlace:3247,2,,4,700
NSR:Quay:1130,,Spydeberg stasjon,,59.621033,11.079782,,,0,NSR:StopPlace:691,2,,1,100
NSR:Quay:100529,,Trondheim S,,63.43605,10.395601,,,0,NSR:StopPlace:659,2,,23,100
NSR:Quay:1131,,Spydeberg stasjon,,59.62111,11.079701,,,0,NSR:StopPlace:691,2,,2,100
NSR:Quay:5734,,Asker stasjon,,59.833652,10.434228,,,0,NSR:StopPlace:3247,2,,2,700
NSR:Quay:1134,,Spikkestad stasjon,,59.74503,10.343757,,,0,NSR:StopPlace:694,2,,2,100
NSR:Quay:5733,,Asker stasjon,,59.83302,10.433372,,,0,NSR:StopPlace:3247,2,,6,700
NSR:Quay:5732,,Asker stasjon,,59.832615,10.432819,,,0,NSR:StopPlace:3247,2,,8,700
NSR:Quay:1136,,Spikkestad stasjon,,59.744923,10.343665,,,0,NSR:StopPlace:694,2,,1,100
NSR:Quay:5731,,Asker stasjon,,59.833206,10.433624,,,0,NSR:StopPlace:3247,2,,5,700
NSR:Quay:81919,,Osen,,66.05676,13.571421,,,0,NSR:StopPlace:47368,2,,,700
NSR:Quay:100530,,Trondheim S,,63.436592,10.401982,,,0,NSR:StopPlace:659,2,,21,100
NSR:Quay:1126,,Sparbu stasjon,,63.918934,11.428811,,,0,NSR:StopPlace:687,2,,1,100
NSR:Quay:1129,,Trykkerud stasjon,,59.512077,9.336234,,,0,NSR:StopPlace:690,2,,1,100
NSR:Quay:100532,,Oteråga stasjon,,67.299286,14.87136,,,0,NSR:StopPlace:58415,2,,2,100
NSR:Quay:100531,,Trondheim S,,63.436523,10.402009,,,0,NSR:StopPlace:659,2,,22,100
NSR:Quay:1128,,Sparbu,,63.91967,11.428751,,,0,NSR:StopPlace:689,2,,,700
NSR:Quay:5729,,Asker stasjon,,59.833504,10.434029,,,0,NSR:StopPlace:3247,2,,3,700
NSR:Quay:7905,,Lysaker stasjon,,59.912746,10.638416,,,0,NSR:StopPlace:4377,2,,G,700
NSR:Quay:1121,,Sonsveien stasjon,,59.515636,10.725929,,,0,NSR:StopPlace:684,2,,2,100
NSR:Quay:1120,,Trollhättan,,58.286846,12.299867,,,0,NSR:StopPlace:683,2,,,700
NSR:Quay:28254,,Geilo stasjon,,60.534412,8.207036,,,0,NSR:StopPlace:16240,2,,,700
NSR:Quay:1123,,Trofors stasjon,,65.53782,13.382756,,,0,NSR:StopPlace:685,2,,2,100
NSR:Quay:1122,,Sonsveien stasjon,,59.515663,10.725771,,,0,NSR:StopPlace:684,2,,1,100
NSR:Quay:30330,,Brakerøya stasjon,,59.74373,10.231879,,,0,NSR:StopPlace:17352,2,,,700
NSR:Quay:1124,,Trofors stasjon,,65.53782,13.382812,,,0,NSR:StopPlace:685,2,,1,100
NSR:Quay:81915,,Røssvoll Joker,,66.356636,14.321533,,,0,NSR:StopPlace:47365,2,,,700
NSR:Quay:1116,,Solbråtan stasjon,,59.80098,10.804428,,,0,NSR:StopPlace:680,2,,2,100
NSR:Quay:1115,,Trengereid,,60.429245,5.624395,,,0,NSR:StopPlace:679,2,,,700
NSR:Quay:1118,,Trollhättan Centralstation,,58.287514,12.298897,,,0,NSR:StopPlace:681,2,,1,100
NSR:Quay:1117,,Solbråtan stasjon,,59.800976,10.804257,,,0,NSR:StopPlace:680,2,,1,100
NSR:Quay:1112,,Trengereid stasjon,,60.429817,5.625292,,,0,NSR:StopPlace:677,2,,1,100
NSR:Quay:1111,,Stoa stasjon,,58.465992,8.709398,,,0,NSR:StopPlace:676,2,,1,100
NSR:Quay:1113,,Trengereid stasjon,,60.4298,5.625429,,,0,NSR:StopPlace:677,2,,2,100
NSR:Quay:99221,,Storlien station,,63.31638,12.100295,,,0,NSR:StopPlace:46655,2,,,700
NSR:Quay:1104,,Tomter,,59.65962,11.003219,,,0,NSR:StopPlace:670,2,,,700
NSR:Quay:1107,,Snåsa stasjon,,64.24591,12.379875,,,0,NSR:StopPlace:673,2,,2,100
NSR:Quay:1106,,Torp stasjon,,59.16546,10.266241,,,0,NSR:StopPlace:672,2,,1,100
NSR:Quay:1108,,Snåsa stasjon,,64.24588,12.379977,,,0,NSR:StopPlace:673,2,,1,100
NSR:Quay:26293,,Hokksund stasjon,,59.76722,9.91139,,,0,NSR:StopPlace:15196,2,,A,700
NSR:Quay:26294,,Hokksund stasjon,,59.76731,9.91125,,,0,NSR:StopPlace:15196,2,,X,700
NSR:Quay:1101,,Tomter stasjon,,59.659885,11.002647,,,0,NSR:StopPlace:667,2,,1,100
NSR:Quay:1100,,Tomter stasjon,,59.65997,11.002716,,,0,NSR:StopPlace:667,2,,2,100
NSR:Quay:1103,,Steinvik stasjon,,61.25132,11.324058,,,0,NSR:StopPlace:669,2,,1,100
NSR:Quay:9064,,Nordby stasjon,,60.15474,11.180991,,,0,NSR:StopPlace:4983,2,,,700
NSR:Quay:9065,,Nordby stasjon,,60.154842,11.181147,,,0,NSR:StopPlace:4983,2,,,700
NSR:Quay:21642,,Strømshuguvegen,,61.242344,10.43426,,,0,NSR:StopPlace:12650,2,,,700
NSR:Quay:26,,Drammen stasjon,,59.74016,10.205207,,,0,NSR:StopPlace:11,2,,4,100
NSR:Quay:27,,Porsgrunn stasjon,,59.13939,9.658522,,,0,NSR:StopPlace:13,2,,,700
NSR:Quay:106023,,Stabekk,Bussoppstilling på nordsiden av stasjonen,59.908554,10.60749,,,0,NSR:StopPlace:707,2,,,700
NSR:Quay:106024,,Skøyen,Alternativ transport (Flytoget - Buss),59.92212,10.679285,,,0,NSR:StopPlace:153,2,,,700
NSR:Quay:22,,Drammen stasjon,,59.739967,10.20495,,,0,NSR:StopPlace:11,2,,1,100
NSR:Quay:84138,,Lønsdal stasjon,,66.74253,15.462865,,,0,NSR:StopPlace:49087,2,,,700
NSR:Quay:24,,Porsgrunn stasjon,,59.139538,9.65883,,,0,NSR:StopPlace:12,2,,1,100
NSR:Quay:20,,Drammen stasjon,,59.740093,10.205119,,,0,NSR:StopPlace:11,2,,3,100
NSR:Quay:21,,Porsgrunn stasjon,,59.1396,9.659107,,,0,NSR:StopPlace:12,2,,3,100
NSR:Quay:98793,,Bergen busstasjon,,60.388184,5.333536,,,0,NSR:StopPlace:30810,2,,,700
NSR:Quay:74109,,Statoil Rotvoll,,63.436707,10.47806,,,0,NSR:StopPlace:43208,2,,,700
NSR:Quay:19,,Porsgrunn stasjon,,59.139576,9.659005,,,0,NSR:StopPlace:12,2,,2,100
NSR:Quay:15,,Paradis stasjon,,58.956097,5.742285,,,0,NSR:StopPlace:8,2,,7,100
NSR:Quay:16,,Paradis stasjon,,58.956062,5.742127,,,0,NSR:StopPlace:8,2,,6,100
NSR:Quay:17,,Paradis,,58.95627,5.741593,,,0,NSR:StopPlace:10,2,,,700
NSR:Quay:18,,Drammen stasjon,,59.740025,10.205036,,,0,NSR:StopPlace:11,2,,2,100
NSR:Quay:13,,Greverud stasjon,,59.77331,10.806135,,,0,NSR:StopPlace:6,2,,2,100
NSR:Quay:14,,Greverud stasjon,,59.773273,10.806001,,,0,NSR:StopPlace:6,2,,1,100
NSR:Quay:101823,,Kløfta E6 Skibakk,,60.07802,11.150525,,,0,NSR:StopPlace:59289,2,,,700
NSR:Quay:10,,Otta stasjon,,61.7723,9.537064,,,0,NSR:StopPlace:4,2,,1,100
NSR:Quay:74110,,Statoil Rotvoll,,63.436733,10.480467,,,0,NSR:StopPlace:43208,2,,,700
NSR:Quay:34931,,Skien stasjon,,59.21879,9.602922,,,0,NSR:StopPlace:19974,2,,,700
NSR:Quay:76788,,Harran,,64.56126,12.49286,,,0,NSR:StopPlace:44627,2,,,700
NSR:Quay:76787,,Harran,,64.56126,12.492854,,,0,NSR:StopPlace:44627,2,,,700
NSR:Quay:83087,,Valnesfjord trafikknutepunkt,,67.29947,15.191554,,,0,NSR:StopPlace:48292,2,,,700
NSR:Quay:83086,,Valnesfjord trafikknutepunkt,,67.299194,15.191833,,,0,NSR:StopPlace:48292,2,,,700
NSR:Quay:900,,Bergen stasjon,,60.390224,5.333821,,,0,NSR:StopPlace:548,2,,4,100
NSR:Quay:901,,Bergen stasjon,,60.390038,5.333715,,,0,NSR:StopPlace:548,2,,1,100
NSR:Quay:905,,Bergen stasjon,,60.390198,5.333764,,,0,NSR:StopPlace:548,2,,3,100
NSR:Quay:9265,,Vevelstad stasjon,,59.756535,10.839566,,,0,NSR:StopPlace:5091,2,,,700
NSR:Quay:99651,,Tønsberg stasjon,,59.271244,10.409956,,,0,NSR:StopPlace:17700,2,,,700
NSR:Quay:906,,Kløve stasjon,,60.663235,6.535068,,,0,NSR:StopPlace:549,2,,1,100
NSR:Quay:907,,Ås stasjon,,59.663284,10.794639,,,0,NSR:StopPlace:547,2,,2,100
NSR:Quay:908,,Kløve stasjon,,60.6633,6.534923,,,0,NSR:StopPlace:550,2,,,700
NSR:Quay:909,,Ås,,59.663506,10.793786,,,0,NSR:StopPlace:551,2,,,700
NSR:Quay:21644,,Strømshuguvegen,,61.242207,10.433241,,,0,NSR:StopPlace:12650,2,,,700
